F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
-187500,-187500,-187500,-66914.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11759,
-187500,-187500,-187500,-68349.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11760,
-187500,-187500,-187500,-69258.91,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11761,
-187500,-187500,-187500,-70016.19,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11762,
-187500,-187500,-187500,-70331.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11763,
-187500,-187500,-187500,-70198.7,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11764,
-187500,-187500,-187500,-69622.06,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11765,
-187500,-187500,-187500,-69319.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11766,
-157832.3,-157444.8,-158072.4,-42481.48,-157731.8,-157267,-157702.8,-157346.3,0,0,0,0,0,0,0,0,0,11767,
113241.7,113804.2,113060.5,69184.95,113485.3,114338.8,113455.6,114128.2,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11768,
187500,187500,187500,103819,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11769,
187500,187500,187500,106371.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11770,
187500,187500,187500,107579.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11771,
187500,187500,187500,108512.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11772,
187500,187500,187500,108952.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11773,
187500,187500,187500,108925.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11774,
187500,187500,187500,108833,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11775,
187500,187500,187500,108243,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11776,
187500,187500,187500,107133.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11777,
187500,187500,187500,106377.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11778,
187500,187500,187500,105516.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11779,
187500,187500,187500,104150.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11780,
187500,187500,187500,103317.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11781,
187500,187500,187500,102570.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11782,
160090.8,159539.4,160257.2,76057.09,159888.7,159341.3,159938.2,159450.6,0,0,0,0,0,0,0,0,0,11783,
-109887.8,-110696.1,-109789.1,-35118.99,-110322.5,-111289.8,-110233,-111137.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11784,
-187500,-187500,-187500,-67655.18,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11785,
-187500,-187500,-187500,-68312.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11786,
-187500,-187500,-187500,-68182.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11787,
-187500,-187500,-187500,-67282.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11788,
-187500,-187500,-187500,-66372.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11789,
-187500,-187500,-187500,-65016.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11790,
-187500,-187500,-187500,-64192.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11791,
-187500,-187500,-187500,-63483.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11792,
-187500,-187500,-187500,-63187.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11793,
-187500,-187500,-187500,-63311.94,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11794,
-187500,-187500,-187500,-63500.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11795,
-187500,-187500,-187500,-64103.39,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11796,
-187500,-187500,-187500,-65290.88,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11797,
-187500,-187500,-187500,-66159.6,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11798,
-157866.1,-157483.9,-158102.9,-40685.79,-157770.8,-157316.4,-157740.5,-157396.6,0,0,0,0,0,0,0,0,0,11799,
113127.3,113681.8,112954,68513.44,113363.9,114203,113336,113987.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11800,
187500,187500,187500,101191.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11801,
187500,187500,187500,101527.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11802,
187500,187500,187500,101502,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11803,
187500,187500,187500,101787.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11804,
187500,187500,187500,102492.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11805,
187500,187500,187500,103006.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11806,
187500,187500,187500,103464,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11807,
187500,187500,187500,104613.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11808,
187500,187500,187500,105650.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11809,
187500,187500,187500,107161,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11810,
187500,187500,187500,108099.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11811,
187500,187500,187500,108916.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11812,
187500,187500,187500,109321.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11813,
187500,187500,187500,109265.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11814,
160449.1,159880.4,160604.2,82916.1,160225.8,159672,160278.8,159789.7,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11815,
-109570.1,-110405.2,-109481.7,-28927.56,-110033.1,-111006.9,-109942.1,-110863,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11816,
-187500,-187500,-187500,-63211.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11817,
-187500,-187500,-187500,-65100.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11818,
-187500,-187500,-187500,-66244.91,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11819,
-187500,-187500,-187500,-67848.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11820,
-187500,-187500,-187500,-68861.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11821,
-187500,-187500,-187500,-69711.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11822,
-187500,-187500,-187500,-70180.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11823,
-187500,-187500,-187500,-70137.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11824,
-187500,-187500,-187500,-69641.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11825,
-187500,-187500,-187500,-69215.4,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11826,
-187500,-187500,-187500,-68920.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11827,
-187500,-187500,-187500,-67850.15,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11828,
-187500,-187500,-187500,-66928.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11829,
-187500,-187500,-187500,-65462.65,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11830,
-157615.6,-157239,-157862.3,-38214.78,-157519.2,-157067.1,-157491.7,-157145,0,0,0,0,0,0,0,0,0,11831,
113481.6,114025.7,113292.3,73205.49,113714.5,114548.2,113685.7,114348.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11832,
187500,187500,187500,107175,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11833,
187500,187500,187500,108247.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11834,
187500,187500,187500,108418.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11835,
187500,187500,187500,108115.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11836,
187500,187500,187500,107082.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11837,
187500,187500,187500,106247,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11838,
187500,187500,187500,105548.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11839,
187500,187500,187500,104169.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11840,
187500,187500,187500,103296.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11841,
187500,187500,187500,102550.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11842,
187500,187500,187500,102163.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11843,
187500,187500,187500,102232,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11844,
187500,187500,187500,102787.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11845,
187500,187500,187500,103295.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11846,
160219.6,159681.7,160377.4,77389.14,160015.7,159495,160061.9,159605.8,0,0,0,0,0,0,0,0,0,11847,
-109734.6,-110522.3,-109648.3,-32827.27,-110170.7,-111096.1,-110086.9,-110946.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11848,
-187500,-187500,-187500,-65025.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11849,
-187500,-187500,-187500,-64553.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11850,
-187500,-187500,-187500,-63924.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11851,
-187500,-187500,-187500,-63279.62,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11852,
-187500,-187500,-187500,-62912.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11853,
-187500,-187500,-187500,-63039.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11854,
-187500,-187500,-187500,-63273.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11855,
-187500,-187500,-187500,-63769.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11856,
-187500,-187500,-187500,-64932.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11857,
-187500,-187500,-187500,-65915,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11858,
-187500,-187500,-187500,-66685.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11859,
-187500,-187500,-187500,-68146.6,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11860,
-187500,-187500,-187500,-69099.91,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11861,
-187500,-187500,-187500,-69915.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11862,
-157991.7,-157602.8,-158227.5,-44065.1,-157894.8,-157434.3,-157862.3,-157514.3,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11863,
113062.7,113628.8,112886,66575.09,113302.7,114151.5,113276.8,113934.5,0,0,0,0,0,0,0,0,0,11864,
187500,187500,187500,100633.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11865,
187500,187500,187500,102285,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11866,
187500,187500,187500,102867.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11867,
187500,187500,187500,104138.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11868,
187500,187500,187500,105161.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11869,
187500,187500,187500,106730,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11870,
187500,187500,187500,107779.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11871,
187500,187500,187500,108653.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11872,
187500,187500,187500,109181.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11873,
187500,187500,187500,109182.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11874,
187500,187500,187500,109046.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11875,
187500,187500,187500,108687.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11876,
187500,187500,187500,107614,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11877,
187500,187500,187500,106679.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11878,
160172.6,159647.3,160332,79793.58,159980.4,159448,160029.1,159559.2,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11879,
-109893.8,-110660.7,-109803.1,-32949.73,-110311.7,-111254.2,-110224.3,-111105,0,0,0,0,0,0,0,0,0,11880,
-187500,-187500,-187500,-67046.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11881,
-187500,-187500,-187500,-68834.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11882,
-187500,-187500,-187500,-69693.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11883,
-187500,-187500,-187500,-69874.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11884,
-187500,-187500,-187500,-69528.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11885,
-187500,-187500,-187500,-69064.74,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11886,
-187500,-187500,-187500,-68912.33,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11887,
-187500,-187500,-187500,-67890.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11888,
-187500,-187500,-187500,-67041.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11889,
-187500,-187500,-187500,-65596.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11890,
-187500,-187500,-187500,-64618.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11891,
-187500,-187500,-187500,-63807.23,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11892,
-187500,-187500,-187500,-63318.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11893,
-187500,-187500,-187500,-63353.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11894,
-157620.6,-157237.4,-157861.9,-37205.08,-157523,-157060.2,-157497,-157139,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11895,
113378,113932,113199.8,73065.66,113614.1,114465.5,113582.2,114259.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11896,
187500,187500,187500,105543.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11897,
187500,187500,187500,105664.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11898,
187500,187500,187500,105312.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11899,
187500,187500,187500,104099.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11900,
187500,187500,187500,103207,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11901,
187500,187500,187500,102490.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11902,
187500,187500,187500,102023.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11903,
187500,187500,187500,102061.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11904,
187500,187500,187500,102545.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11905,
187500,187500,187500,103149.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11906,
187500,187500,187500,103400.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11907,
187500,187500,187500,104488.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11908,
187500,187500,187500,105397.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11909,
187500,187500,187500,106876.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11910,
160414.5,159879.3,160578.2,81715.2,160210.8,159667,160264.9,159782.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,11911,
-109519.1,-110301.3,-109419.4,-28742.29,-109951,-110910.4,-109857.5,-110767.1,0,0,0,0,0,0,0,0,0,11912,
-187500,-187500,-187500,-61312.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11913,
-187500,-187500,-187500,-62329.74,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11914,
-187500,-187500,-187500,-62828.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11915,
-187500,-187500,-187500,-63322.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11916,
-187500,-187500,-187500,-64495.76,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11917,
-187500,-187500,-187500,-65613.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11918,
-187500,-187500,-187500,-66348.83,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11919,
-187500,-187500,-187500,-67773.48,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,11920,
